outcome,exposure,method,nsnp,b,se,pval,lci,uci
CAD,X-11327,Weighted median,3,-2.23047492977193,0.920570580948142,0.0153960379263251,-4.0347601136574,-0.426189745886457
CAD,X-11327,Inverse variance weighted,3,-0.968935295509281,1.71378263044713,0.571816566321953,-4.32788752851598,2.39001693749741
CAD,X-11327,Simple mode,3,-2.84713387164503,1.15831150520097,0.13322500198785,-5.11738270471731,-0.576885038572747
CAD,X-11327,Weighted mode,3,-2.87440356892224,1.25656011357075,0.149424003799339,-5.33721613593047,-0.41159100191401
CAD,3-dehydrocarnitine*,MR Egger,11,0.755291559704029,0.466033871235364,0.139537472631566,-0.158118043493062,1.66870116290112
CAD,3-dehydrocarnitine*,Weighted median,11,1.24612651043523,0.272785732780157,4.92044719991063e-06,0.711476298689751,1.7807767221807
CAD,3-dehydrocarnitine*,Inverse variance weighted,11,1.44326075523623,0.179544522818991,9.09774807565622e-16,1.09135995688958,1.79516155358289
CAD,3-dehydrocarnitine*,Simple mode,11,1.96944583531907,0.487586436777172,0.00236436620987348,1.01379397988559,2.92509769075254
CAD,3-dehydrocarnitine*,Weighted mode,11,1.03811919562923,0.35028848417851,0.0142001117455647,0.351566382440223,1.72467200881824
CAD,pyroglutamine*,MR Egger,12,0.283758707398673,0.577218349557541,0.633615463362301,-0.84756846894976,1.41508588374711
CAD,pyroglutamine*,Weighted median,12,0.746202072197278,0.202160409634556,0.000223252520853836,0.349974950213683,1.14242919418087
CAD,pyroglutamine*,Inverse variance weighted,12,0.869777496406014,0.214576724513536,5.04663093228068e-05,0.44921484443891,1.29034014837312
CAD,pyroglutamine*,Simple mode,12,1.42434158009333,0.330953322288635,0.00124810088056341,0.775684987843726,2.07299817234293
CAD,pyroglutamine*,Weighted mode,12,0.652973265824312,0.196888612494983,0.00687430834500665,0.267078676368083,1.03886785528054
CAD,X-11381,Wald ratio,1,-2.52553459119497,0.955308176100629,0.00820087600526531,-4.39790421048885,-0.653164971901088
CAD,X-03056,MR Egger,10,-1.47247395689795,0.993029925449332,0.176411485530952,-3.41877684634914,0.473828932553231
CAD,X-03056,Weighted median,10,-1.16799690437461,0.235801845224483,7.29659466565912e-07,-1.63016002850268,-0.705833780246531
CAD,X-03056,Inverse variance weighted,10,-0.784719914592699,0.384040916085012,0.0410204026752123,-1.53742627870909,-0.0320135504763055
CAD,X-03056,Simple mode,10,-1.34360474613102,0.266532419994171,0.000698782979916731,-1.86599869003189,-0.821210802230137
CAD,X-03056,Weighted mode,10,-1.19771521522296,0.259898355312846,0.00127519972426888,-1.70710663127733,-0.688323799168589
CAD,X-11412,MR Egger,5,7.42591079433767,6.69724544292377,0.348413180661638,-5.70044906941791,20.5522706580933
CAD,X-11412,Weighted median,5,-2.82635383464813,0.689862703721029,4.18574697376975e-05,-4.17845988821877,-1.47424778107749
CAD,X-11412,Inverse variance weighted,5,-1.54483887157043,1.12878738472538,0.171129759001689,-3.75722149183533,0.667543748694477
CAD,X-11412,Simple mode,5,-2.87400043666217,0.685634970381139,0.0137872276870544,-4.21782028515039,-1.53018058817395
CAD,X-11412,Weighted mode,5,-2.86157650114362,0.69386282147131,0.0145634112523662,-4.22152264143874,-1.50163036084851
CAD,X-01911,MR Egger,6,-0.196450273759842,0.704425335013926,0.794161089231722,-1.5770985601847,1.18419801266501
CAD,X-01911,Weighted median,6,-0.697303420831301,0.142660786447208,1.01947160499029e-06,-0.976913424273988,-0.417693417388613
CAD,X-01911,Inverse variance weighted,6,-0.731403221643713,0.105193563746652,3.57782600633511e-12,-0.93757881799257,-0.525227625294856
CAD,X-01911,Simple mode,6,-0.710849985223937,0.196244774199795,0.0151834055942509,-1.09548267480973,-0.326217295638144
CAD,X-01911,Weighted mode,6,-0.690918281845846,0.180894704453901,0.0123800750322451,-1.04546538756951,-0.336371176122182
CAD,X-11423,MR Egger,9,-10.0835417297926,3.99255722275432,0.0394868915542136,-17.9088100926063,-2.25827336697888
CAD,X-11423,Weighted median,9,-2.65850860536499,0.665536366894758,6.48212249228507e-05,-3.96293591488035,-1.35408129584963
CAD,X-11423,Inverse variance weighted,9,-2.35642470585287,1.035707578281,0.0228949292972965,-4.38637425779884,-0.326475153906908
CAD,X-11423,Simple mode,9,-2.59164060345704,0.714194718214268,0.00669705765434193,-3.99143652910573,-1.19184467780834
CAD,X-11423,Weighted mode,9,-2.56674278555054,0.799921562645957,0.012447773168618,-4.13456023879361,-0.998925332307462
CAD,X-11438,MR Egger,7,5.08868057403646,5.93603332959055,0.430467660316353,-6.5457309629904,16.7230921110633
CAD,X-11438,Weighted median,7,-1.24359146686706,0.304146668562512,4.33631589037209e-05,-1.83970798326742,-0.647474950466694
CAD,X-11438,Inverse variance weighted,7,-0.865245964361319,0.47582310734973,0.0690000570647856,-1.79784211777872,0.0673501890560873
CAD,X-11438,Simple mode,7,-1.3960421661526,0.360363859983211,0.00822785496007155,-2.10234235304953,-0.689741979255675
CAD,X-11438,Weighted mode,7,-1.27738657310516,0.330259976230867,0.00828678031143436,-1.92468423205271,-0.630088914157606
CAD,X-11441,MR Egger,9,-1.42698443860534,0.512844601977073,0.0272006495680196,-2.43214138814618,-0.421827489064499
CAD,X-11441,Weighted median,9,-0.555350141722385,0.136255687521126,4.58575619163954e-05,-0.822406381952537,-0.288293901492234
CAD,X-11441,Inverse variance weighted,9,-0.440518352893541,0.170693610395541,0.00985845778319985,-0.775071681659913,-0.105965024127168
CAD,X-11441,Simple mode,9,-0.666964161351129,0.159015453738571,0.0030198028750661,-0.978628723664023,-0.355299599038235
CAD,X-11441,Weighted mode,9,-0.542373479121953,0.146394314705643,0.00600034054145501,-0.829301063486435,-0.255445894757472
CAD,X-11442,MR Egger,11,-0.816848620799619,0.407756531245132,0.0761495829206685,-1.61603673650106,-0.017660505098179
CAD,X-11442,Weighted median,11,-0.616065143084634,0.13156027169787,2.8303820077385e-06,-0.873918537408764,-0.358211748760504
CAD,X-11442,Inverse variance weighted,11,-0.478981456792606,0.147735983728168,0.00118633714295953,-0.768538664120411,-0.189424249464801
CAD,X-11442,Simple mode,11,-0.658882472678313,0.154968572118272,0.00168493000372311,-0.962615292765724,-0.355149652590901
CAD,X-11442,Weighted mode,11,-0.646443658438507,0.144068671626136,0.00116622123022395,-0.928813066126261,-0.364074250750753
CAD,X-11444,MR Egger,14,1.64380542926947,1.44495711129845,0.27748617458373,-1.18825846808052,4.47586932661946
CAD,X-11444,Weighted median,14,1.20477960213626,0.222871153438279,6.45476770764251e-08,0.767960168204331,1.64159903606819
CAD,X-11444,Inverse variance weighted,14,1.16054944742083,0.280151800744121,3.43430137117797e-05,0.611462007758311,1.70963688708335
CAD,X-11444,Simple mode,14,1.22707354681345,0.295654240464876,0.00114044103047334,0.647601883625748,1.80654521000115
CAD,X-11444,Weighted mode,14,1.1521400144608,0.268769647505796,0.000884787021899121,0.625361185211912,1.67891884370968
CAD,X-11445,MR Egger,5,-1.92041156569315,0.46440443064018,0.0256653138644567,-2.83062752400873,-1.01019560737757
CAD,X-11445,Weighted median,5,-0.465711964522178,0.127840515868552,0.000269569254176745,-0.716274771389562,-0.215149157654795
CAD,X-11445,Inverse variance weighted,5,-0.336573766927201,0.179500369196539,0.0607846193362005,-0.68838802576406,0.0152404919096576
CAD,X-11445,Simple mode,5,-0.502225028429553,0.137447942184795,0.0216961203874443,-0.771618044860895,-0.232832011998211
CAD,X-11445,Weighted mode,5,-0.483197678850038,0.139814940431256,0.0259126037185748,-0.757229926595913,-0.209165431104163
CAD,X-11452,Wald ratio,1,0.782866449511401,0.3054332247557,0.0103731841782749,0.184228329308301,1.3815045697145
CAD,X-11469,MR Egger,5,4.24693999511597,2.02384418848093,0.126751880228021,0.28027827537265,8.2136017148593
CAD,X-11469,Weighted median,5,0.690084868968552,0.226691395017536,0.00233331036660138,0.24577789912904,1.13439183880806
CAD,X-11469,Inverse variance weighted,5,0.204889951322785,0.413710340764835,0.620423822310808,-0.605967416608085,1.01574731925365
CAD,X-11469,Simple mode,5,0.835640346510692,0.24910661399926,0.0284483923177156,0.347400354761422,1.32388033825996
CAD,X-11469,Weighted mode,5,0.814688761891136,0.25326792003148,0.0323816817946772,0.318292760190064,1.31108476359221
CAD,X-11470,Wald ratio,1,2.32532567049808,0.46751724137931,6.56614409847022e-07,1.40900871524312,3.24164262575305
CAD,X-11491,MR Egger,21,-0.0641614923234404,0.140249341010278,0.652513015868272,-0.339045149559061,0.21072216491218
CAD,X-11491,Weighted median,21,-0.563208536849503,0.0797662972767553,1.65626430952945e-12,-0.719547606692059,-0.406869467006948
CAD,X-11491,Inverse variance weighted,21,-0.587897526213764,0.0561732643802927,1.24038965562414e-25,-0.697995101293184,-0.477799951134344
CAD,X-11491,Simple mode,21,-0.676131153771141,0.14069157421705,0.000107561845296662,-0.951881572164803,-0.400380735377479
CAD,X-11491,Weighted mode,21,-0.390351453680876,0.108425889743994,0.00178764291977128,-0.602862292570814,-0.177840614790937
CAD,X-11497,Inverse variance weighted,2,-1.91670375237472,0.576514175250162,0.000885318544455931,-3.04665077244185,-0.786756732307586
CAD,HWESASXX*,Inverse variance weighted,2,0.0326698230079882,0.565894900782392,0.953962697052286,-1.07646380156037,1.14180344757634
CAD,X-11521,MR Egger,3,4.18768018944891,1.14213182845502,0.169506587049842,1.94914294008019,6.42621743881763
CAD,X-11521,Weighted median,3,-0.193260722597771,0.289134738450262,0.503871534162588,-0.759954396639693,0.373432951444152
CAD,X-11521,Inverse variance weighted,3,0.0765267440632686,0.716327775948567,0.914922243686066,-1.3274498979216,1.48050338604814
CAD,X-11521,Simple mode,3,-1.25187542311723,0.46841337997914,0.11611837589041,-2.16994877775301,-0.333802068481435
CAD,X-11521,Weighted mode,3,0.838234516134987,0.323467308567442,0.122207030972037,0.204250241166696,1.47221879110328
CAD,X-11529,MR Egger,21,-0.0252680830150582,0.0401004611538889,0.536121760214027,-0.103863542640128,0.0533273766100115
CAD,X-11529,Weighted median,21,-0.146597720135376,0.027685346075616,1.18926750760295e-07,-0.20086000134311,-0.092335438927641
CAD,X-11529,Inverse variance weighted,21,-0.193726474147208,0.0223231569064602,4.01819741705755e-18,-0.237479057705106,-0.149973890589309
CAD,X-11529,Simple mode,21,-0.239029083199549,0.0492935523145672,9.73122407664355e-05,-0.335642670406142,-0.142415495992956
CAD,X-11529,Weighted mode,21,-0.139421234925181,0.0270003374091828,4.7232012586707e-05,-0.192340923817609,-0.0865015460327535
CAD,X-11530,MR Egger,8,-0.792406629373289,0.825678372197022,0.374264913670268,-2.41070650169311,0.825893242946532
CAD,X-11530,Weighted median,8,-0.617566103147041,0.168503724966722,0.000247338863189443,-0.947827335342659,-0.287304870951423
CAD,X-11530,Inverse variance weighted,8,-0.453482488118795,0.234164436057456,0.052794445396008,-0.912436349251542,0.00547137301395156
CAD,X-11530,Simple mode,8,-0.830184543443444,0.210757949559364,0.00561022556426924,-1.24326253403531,-0.417106552851582
CAD,X-11530,Weighted mode,8,-0.622272294947315,0.171651509490854,0.00845148943352214,-0.958703071441323,-0.285841518453307
CAD,X-11538,MR Egger,29,-0.00761151384704551,0.0921026497251532,0.934746129443126,-0.188129390189054,0.172906362494963
CAD,X-11538,Weighted median,29,-0.411878349287707,0.0490212303447481,4.38787466131594e-17,-0.507958195241255,-0.315798503334158
CAD,X-11538,Inverse variance weighted,29,-0.462627738997739,0.0435740012532597,2.48259939582404e-26,-0.548031212116431,-0.377224265879047
CAD,X-11538,Simple mode,29,-0.438329097704119,0.0655278423844463,2.92608393123988e-07,-0.566761308762251,-0.309896886645986
CAD,X-11538,Weighted mode,29,-0.395353682455568,0.0603091829570852,4.16164605843214e-07,-0.513557508988492,-0.277149855922644
CAD,X-11550,MR Egger,3,-7.13940290473398,5.86180822001311,0.437641263665613,-18.6283359002405,4.34953009077256
CAD,X-11550,Weighted median,3,-2.05758054909501,0.761872167942219,0.00691957999939583,-3.55082255908521,-0.564338539104809
CAD,X-11550,Inverse variance weighted,3,-1.00995786793343,2.19752985665749,0.645812132179889,-5.31703724193357,3.29712150606671
CAD,X-11550,Simple mode,3,-2.44555149575104,0.836799113167077,0.099852479516129,-4.08564761985357,-0.805455371648514
CAD,X-11550,Weighted mode,3,-2.17246289043283,0.785704959785879,0.109695671824426,-3.71241631408765,-0.63250946677802
CAD,X-11552,Wald ratio,1,0.675451505016722,0.327046822742475,0.038894131478304,0.0344515111832165,1.31645149885023
CAD,X-11593,MR Egger,13,-0.444191157567115,0.315849972365633,0.187240466579445,-1.06324572792173,0.174863412787496
CAD,X-11593,Weighted median,13,-0.997976154379162,0.170939199279243,5.27697906546403e-09,-1.33301082851259,-0.66294148024573
CAD,X-11593,Inverse variance weighted,13,-0.94702347127665,0.162522038982606,5.64169115933458e-09,-1.26556081437657,-0.628486128176728
CAD,X-11593,Simple mode,13,-1.21505430498372,0.252827235186539,0.000429230052309396,-1.71058658026017,-0.719522029707261
CAD,X-11593,Weighted mode,13,-0.982500649859475,0.183965002343916,0.000176255923817977,-1.34306542886938,-0.621935870849573
CAD,adrenate (22:4n6),MR Egger,5,-0.300125067947098,0.576881076589964,0.638840848920785,-1.43079120142612,0.830541065531924
CAD,adrenate (22:4n6),Weighted median,5,0.735376797965002,0.24250735164843,0.00242625740895404,0.26007112274789,1.21068247318211
CAD,adrenate (22:4n6),Inverse variance weighted,5,0.959813674365261,0.212650968778745,6.37473180767576e-06,0.543025434281369,1.37660191444915
CAD,adrenate (22:4n6),Simple mode,5,1.63852631020947,0.417139086773037,0.0171316913976583,0.820948723590388,2.45610389682855
CAD,adrenate (22:4n6),Weighted mode,5,0.697761909862021,0.23401231269805,0.0406691481874085,0.239106205034917,1.15641761468912
CAD,ADSGEGDFXAEGGGVR*,MR Egger,4,0.206418818419408,0.243637587808796,0.486080157700641,-0.271102078966048,0.683939715804863
CAD,ADSGEGDFXAEGGGVR*,Weighted median,4,-0.479986250810703,0.138792277571802,0.000543582371940692,-0.752014116183722,-0.207958385437684
CAD,ADSGEGDFXAEGGGVR*,Inverse variance weighted,4,-0.608625780435011,0.300791937494656,0.0430307686318272,-1.19816714476456,-0.0190844161054632
CAD,ADSGEGDFXAEGGGVR*,Simple mode,4,-1.6651110809387,0.684488000649518,0.0931103025671386,-3.00668291006158,-0.323539251815813
CAD,ADSGEGDFXAEGGGVR*,Weighted mode,4,-0.359536782177108,0.143449239946562,0.0872158390803985,-0.640692126082015,-0.078381438272202
CAD,X-11786,MR Egger,5,-0.308017174440225,1.17412149814254,0.810043401061392,-2.60925302427382,1.99321867539337
CAD,X-11786,Weighted median,5,-0.599051191142205,0.165584648254084,0.000297124425306649,-0.923591138112942,-0.274511244171467
CAD,X-11786,Inverse variance weighted,5,-0.592790628483633,0.13189782706944,6.97936383776009e-06,-0.851305619178827,-0.334275637788439
CAD,X-11786,Simple mode,5,-0.619570359846546,0.216602539712348,0.0459108481791582,-1.04410353664265,-0.195037183050437
CAD,X-11786,Weighted mode,5,-0.616430833977755,0.204582647085784,0.0394293338593165,-1.01740545412776,-0.21545621382775
CAD,X-11787,MR Egger,21,-1.28678975806077,0.58220875354345,0.0395595503485814,-2.42789794648988,-0.145681569631648
CAD,X-11787,Weighted median,21,-0.829637002496598,0.16599490483702,5.79379947221385e-07,-1.15498103759431,-0.504292967398885
CAD,X-11787,Inverse variance weighted,21,-0.608482997578637,0.279500481938762,0.0294777783838578,-1.1562938758402,-0.0606721193170758
CAD,X-11787,Simple mode,21,-1.14862374852247,0.189954620981208,6.53699773804013e-06,-1.52092796434259,-0.776319532702344
CAD,X-11787,Weighted mode,21,-0.884433912086405,0.155292267994429,1.42167027999022e-05,-1.18880116443303,-0.580066659739783
CAD,X-11792,MR Egger,5,0.148877595699158,0.327930532994659,0.680666993010124,-0.493854438401397,0.791609629799712
CAD,X-11792,Weighted median,5,-0.29934545896962,0.0774906251397832,0.000112007896759548,-0.451224293383089,-0.147466624556151
CAD,X-11792,Inverse variance weighted,5,-0.319641427922628,0.0597630802932063,8.86977113434069e-08,-0.436774912902488,-0.202507942942768
CAD,X-11792,Simple mode,5,-0.30092402028663,0.0918938593650866,0.0306534591313049,-0.481032675042589,-0.120815365530672
CAD,X-11792,Weighted mode,5,-0.283935956131931,0.0924633289579697,0.0372640778046562,-0.46516075078023,-0.102711161483631
CAD,X-11793,MR Egger,8,-0.185350863592161,0.871845624021173,0.838680875898744,-1.89413688675251,1.52343515956819
CAD,X-11793,Weighted median,8,-0.862789825252155,0.205121825645158,2.59664581984756e-05,-1.26482121595977,-0.460758434544542
CAD,X-11793,Inverse variance weighted,8,-0.71468033873845,0.237010221676829,0.00256641564205603,-1.17921183719289,-0.25014884028401
CAD,X-11793,Simple mode,8,-0.87749905171437,0.267129692365894,0.0133959750788673,-1.40106362795279,-0.353934475475955
CAD,X-11793,Weighted mode,8,-0.867614501393772,0.257145253506599,0.0118549779679007,-1.37160993706213,-0.363619065725417
CAD,X-11795,Inverse variance weighted,2,0.407450312208282,1.36361739190918,0.765091847662015,-2.26519066462616,3.08009128904272
CAD,X-11818,Inverse variance weighted,2,0.46517658835198,1.15030464608505,0.685922825440616,-1.78937908922382,2.71973226592778
CAD,X-11820,MR Egger,3,-0.785625172252777,1.17146340341302,0.623919823200747,-3.081651252149,1.51040090764345
CAD,X-11820,Weighted median,3,-1.19938208296065,0.272845440822857,1.10350444951775e-05,-1.7341493203194,-0.664614845601895
CAD,X-11820,Inverse variance weighted,3,-1.2497710860204,0.274723111771516,5.38495870269169e-06,-1.78821849081334,-0.711323681227454
CAD,X-11820,Simple mode,3,-1.2278269633243,0.358047375098179,0.0755287107023474,-1.92958692327584,-0.526067003372769
CAD,X-11820,Weighted mode,3,-1.12126277655419,0.302691953800718,0.0657684403227602,-1.71452810441366,-0.527997448694722
CAD,X-11845,Inverse variance weighted,2,0.432059266248637,0.138337633349501,0.00178882210321467,0.160922487177107,0.703196045320166
CAD,X-11849,MR Egger,3,0.238907421030709,0.152372058237332,0.361435589835156,-0.0597363253647018,0.53755116742612
CAD,X-11849,Weighted median,3,0.348373475352576,0.127378106246543,0.00623886753616976,0.098716974690435,0.598029976014717
CAD,X-11849,Inverse variance weighted,3,0.343747435088954,0.093453305699665,0.000234812008557429,0.160582321681399,0.526912548496509
CAD,X-11849,Simple mode,3,0.438930700160444,0.157350619614951,0.108075526748938,0.130529152770079,0.74733224755081
CAD,X-11849,Weighted mode,3,0.276522788770569,0.138833865216298,0.184630315223923,0.00441341311213778,0.548632164429001
CAD,X-11852,Wald ratio,1,0.244155583437892,0.104991468005019,0.0200462957067715,0.0383760874640658,0.449935079411718
CAD,X-11859,Wald ratio,1,-1.63132596685083,0.704817679558011,0.0206383331352245,-3.01274323445162,-0.249908699250035
CAD,X-11876,MR Egger,6,-7.58628975450828,9.50948278690462,0.469687210722303,-26.2245335284449,11.0519540194283
CAD,X-11876,Weighted median,6,1.03737427768044,0.317616401032966,0.00109030824988077,0.414857570756593,1.65989098460428
CAD,X-11876,Inverse variance weighted,6,1.08452574490013,0.466073555068342,0.0199683964443268,0.171038362819635,1.99801312698063
CAD,X-11876,Simple mode,6,1.12236587191677,0.384610876648538,0.033083408638199,0.368542405623254,1.87618933821028
CAD,X-11876,Weighted mode,6,1.0868540368418,0.360107640768302,0.0294792446920082,0.381056030378241,1.79265204330536
CAD,1-arachidonoylglycerophosphocholine*,MR Egger,10,-0.0060637330652816,0.214332398664942,0.978122880043491,-0.426147515168649,0.414020049038086
CAD,1-arachidonoylglycerophosphocholine*,Weighted median,10,0.45211270030631,0.118935071578461,0.00014391538881369,0.219004243513833,0.685221157098787
CAD,1-arachidonoylglycerophosphocholine*,Inverse variance weighted,10,0.611871706340344,0.10116080868285,1.46195644372379e-09,0.41360016467501,0.810143248005677
CAD,1-arachidonoylglycerophosphocholine*,Simple mode,10,0.820974298126528,0.181637982732625,0.00144712979890261,0.464970393746074,1.17697820250698
CAD,1-arachidonoylglycerophosphocholine*,Weighted mode,10,0.477016761502191,0.119882199957639,0.00321042578159094,0.242051967197789,0.711981555806592
CAD,1-palmitoleoylglycerophosphocholine*,MR Egger,4,-5.59845262899394,2.84095541690031,0.18756049265878,-11.1666229278025,-0.0302823301853605
CAD,1-palmitoleoylglycerophosphocholine*,Weighted median,4,-1.46388802588135,0.392207695414758,0.00018964091319169,-2.23260098335373,-0.695175068408967
CAD,1-palmitoleoylglycerophosphocholine*,Inverse variance weighted,4,-0.945798873538208,0.664891655888337,0.154885299492784,-2.24896257270055,0.357364825624131
CAD,1-palmitoleoylglycerophosphocholine*,Simple mode,4,-1.47409717332851,0.40853527123325,0.0365487373045196,-2.27481159135998,-0.673382755297035
CAD,1-palmitoleoylglycerophosphocholine*,Weighted mode,4,-1.47409717332851,0.432467010952842,0.0421947145292745,-2.32171693929777,-0.626477407359248
CAD,X-11905,MR Egger,22,-0.158982677454676,0.156515050279029,0.32187219476226,-0.465746539040049,0.147781184130696
CAD,X-11905,Weighted median,22,-0.618416939062007,0.080515593211263,1.58209001673515e-14,-0.77622460194996,-0.460609276174054
CAD,X-11905,Inverse variance weighted,22,-0.64112383530882,0.055682423343285,1.1223684654518e-30,-0.750259379633571,-0.531988290984069
CAD,X-11905,Simple mode,22,-0.669272995638187,0.137278445476149,8.05031432837808e-05,-0.938333804625084,-0.40021218665129
CAD,X-11905,Weighted mode,22,-0.520047378944993,0.0977060053421291,2.80968641403807e-05,-0.711547630488844,-0.328547127401142
CAD,X-12007,Wald ratio,1,-0.302743142144638,0.1466072319202,0.0389235112953189,-0.59008803658134,-0.0153982477079365
CAD,gamma-glutamylthreonine*,Wald ratio,1,-1.03032967032967,0.500285714285714,0.0394480403761565,-2.01087165230957,-0.049787688349775
CAD,X-12029,Inverse variance weighted,2,-0.20717204100294,2.78342875297121,0.94066782711887,-5.66259215035974,5.24824806835386
CAD,X-12038,MR Egger,8,0.816482443099618,3.84783793354799,0.838981706653172,-6.72514132500146,8.3581062112007
CAD,X-12038,Weighted median,8,-1.60961663777037,0.503714282070964,0.00139591040298946,-2.59687848912791,-0.62235478641283
CAD,X-12038,Inverse variance weighted,8,-0.482303679354552,0.875144295966899,0.58155599424656,-2.19755498072533,1.23294762201623
CAD,X-12038,Simple mode,8,-2.17676783016296,0.538653457085462,0.00492582168721433,-3.23250920619846,-1.12102645412747
CAD,X-12038,Weighted mode,8,-2.04778610721403,0.464151136865446,0.00311166592945904,-2.95750561885362,-1.13806659557443
CAD,X-12039,Inverse variance weighted,2,-0.614041553879866,0.206406290555694,0.00293067964680109,-1.01859044955154,-0.209492658208197
CAD,X-12063,MR Egger,33,-0.276783111449032,0.224908336585883,0.227710767109188,-0.717595350980174,0.164029128082111
CAD,X-12063,Weighted median,33,-0.291726399009628,0.0637917104002499,4.80541639940145e-06,-0.416755853906327,-0.166696944112929
CAD,X-12063,Inverse variance weighted,33,-0.131471927787979,0.102574905076774,0.199942184927043,-0.332515047456071,0.0695711918801125
CAD,X-12063,Simple mode,33,-0.61057711133025,0.0842543563488379,3.11275531794384e-08,-0.775712615314576,-0.445441607345924
CAD,X-12063,Weighted mode,33,-0.390124130121026,0.0766725052161669,1.53769291246827e-05,-0.540399478949173,-0.239848781292879
CAD,gamma-tocopherol,Inverse variance weighted,2,1.42169320032368,0.298056753510309,1.84341061417135e-06,0.837512698094538,2.00587370255281
CAD,gamma-glutamylphenylalanine,Wald ratio,1,3.28402597402597,1.23003896103896,0.00758839532136363,0.873193910808544,5.6948580372434
CAD,isobutyrylcarnitine,MR Egger,17,-0.327202970542397,0.293345796843322,0.282223300084199,-0.902150167371511,0.247744226286716
CAD,isobutyrylcarnitine,Weighted median,17,-0.544822904868199,0.110790784023988,8.76191942151598e-07,-0.761968851374172,-0.327676958362227
CAD,isobutyrylcarnitine,Inverse variance weighted,17,-0.668010662153067,0.147354880995204,5.80565946724692e-06,-0.956820921849853,-0.379200402456282
CAD,isobutyrylcarnitine,Simple mode,17,-0.975839932141149,0.206880867881756,0.000232647281910953,-1.38131898227978,-0.570360882002519
CAD,isobutyrylcarnitine,Weighted mode,17,-0.546486678463916,0.0968904593672804,3.68758086254047e-05,-0.736388489269327,-0.356584867658505
CAD,pseudouridine,Inverse variance weighted,2,0.555791084041574,3.20194666132988,0.86219624265454,-5.71990905258326,6.8314912206664
CAD,valerate,Wald ratio,1,-1.47863481228669,0.620959044368601,0.0172558017791266,-2.69569217512356,-0.261577449449823
CAD,palmitoleate (16:1n7),Wald ratio,1,-1.0950408719346,0.30791825613079,0.000376155566572236,-1.69854956413333,-0.491532179735876
CAD,alpha-ketoglutarate,Wald ratio,1,-1.69829268292683,0.597256097560976,0.00446221887749883,-2.86889312369328,-0.527692242160376
CAD,erythronate*,MR Egger,8,4.0871908163472,3.87878410277413,0.332579470781451,-3.51508632889661,11.689467961591
CAD,erythronate*,Weighted median,8,2.51748865982053,0.666237747109428,0.000157671932188387,1.21168667034495,3.82329064929611
CAD,erythronate*,Inverse variance weighted,8,1.83883549764547,1.06901110462404,0.085409251151983,-0.256387766491027,3.93405876178196
CAD,erythronate*,Simple mode,8,2.60561370757141,0.774985130660456,0.0120489123310143,1.08667076292285,4.12455665221997
CAD,erythronate*,Weighted mode,8,2.60561370757141,0.777328111602031,0.0122170657899721,1.0820786046609,4.12914881048192
CAD,X-12092,MR Egger,4,3.72673999980004,2.778179158147,0.311809022656993,-1.71839109276789,9.17187109236797
CAD,X-12092,Weighted median,4,0.358243741892289,0.241044307439925,0.13722217724844,-0.114194419368364,0.830681903152943
CAD,X-12092,Inverse variance weighted,4,0.106524002601577,0.499902770843408,0.831257199429262,-0.873267424023283,1.08631542922644
CAD,X-12092,Simple mode,4,0.769625497639367,0.916438039099363,0.462672348338586,-1.02656005305789,2.56581104833663
CAD,X-12092,Weighted mode,4,0.793579350163776,0.366141055319841,0.118744375913392,0.0759560684754015,1.51120263185215
CAD,X-12093,MR Egger,14,0.468548173011557,0.296897558789615,0.140515732869322,-0.113360349313952,1.05045669533706
CAD,X-12093,Weighted median,14,0.300568665962791,0.0626936575582438,1.63289766365661e-06,0.177691355089546,0.423445976836036
CAD,X-12093,Inverse variance weighted,14,0.283635926890243,0.0766361258671281,0.000214689357721281,0.133431880275994,0.433839973504493
CAD,X-12093,Simple mode,14,0.36290123437957,0.0717816708580557,0.000220257849658125,0.222211744747673,0.503590724011468
CAD,X-12093,Weighted mode,14,0.315242088959797,0.0665772167841308,0.00038982920291244,0.184753141871985,0.445731036047609
CAD,X-12094,Wald ratio,1,-1.30182926829268,0.627987804878049,0.0381707163085383,-2.53266274858403,-0.0709957880013408
CAD,X-12095,MR Egger,3,-1.66486858247898,1.04936103180616,0.358034357396762,-3.72157841159884,0.391841246640874
CAD,X-12095,Weighted median,3,-1.59276007679651,0.526328766564578,0.00247673393470486,-2.62434550329047,-0.561174650302551
CAD,X-12095,Inverse variance weighted,3,-1.52821965350897,0.407205486287813,0.000174769450652581,-2.32632774094021,-0.730111566077741
CAD,X-12095,Simple mode,3,-1.70393803235976,0.622884335771854,0.111685414335711,-2.92476889700675,-0.483107167712776
CAD,X-12095,Weighted mode,3,-1.70678971441861,0.67213187853321,0.126347666138196,-3.02414398920495,-0.389435439632273
CAD,X-12100,MR Egger,9,2.24497856203998,2.4846262354446,0.396263500887588,-2.62479937447477,7.11475649855473
CAD,X-12100,Weighted median,9,1.99532915564334,0.455412426269282,1.17936812372042e-05,1.10273720204354,2.88792110924313
CAD,X-12100,Inverse variance weighted,9,1.65671096840874,0.507173075277279,0.00108862972804339,0.66267000693685,2.65075192988063
CAD,X-12100,Simple mode,9,2.29141279973962,0.575232681911279,0.00404212758085326,1.16397746046313,3.41884813901611
CAD,X-12100,Weighted mode,9,2.22111309944889,0.510471955810135,0.00244167391990538,1.2206064509433,3.22161974795448
